,TUCASEID,start_minute,stop_minute,TUTIER1CODE,TUACTIVITY_N
87412,20170504172471,470,480,1,5
87413,20170504172471,480,485,8,6
87414,20170504172471,485,515,8,7
87415,20170504172471,515,540,8,8
87416,20170504172471,540,548,1,9
87417,20170504172471,548,578,7,10
87418,20170504172471,578,588,1,11
87419,20170504172471,588,708,2,12
87420,20170504172471,708,728,18,13
87421,20170504172471,728,731,16,14
87422,20170504172471,731,761,2,15
87423,20170504172471,761,771,2,16
87424,20170504172471,771,791,16,17
87425,20170504172471,791,816,2,18
87426,20170504172471,816,960,12,19
87427,20170504172471,960,1020,2,20
87428,20170504172471,1020,1050,12,21
87429,20170504172471,1050,1095,12,22
87430,20170504172471,1095,1100,16,23
87431,20170504172471,1100,1110,50,24
87432,20170504172471,1110,1130,1,25
87433,20170504172471,1130,1133,16,26
87434,20170504172471,1133,1137,2,27
87435,20170504172471,1137,1170,11,28
87436,20170504172471,1170,1260,11,29
87437,20170504172471,1260,1290,1,30
87438,20170504172471,1290,1292,4,31
87439,20170504172471,1292,1320,1,32
87440,20170504172471,1320,1350,12,33
87441,20170504172471,1350,1370,12,34
87442,20170504172471,1370,1390,12,35
87443,20170504172471,1390,1405,12,36
87444,20170504172471,1405,480,18,37
87445,20170504172472,240,260,12,1
87446,20170504172472,260,480,18,2
87447,20170504172472,480,485,18,3
87448,20170504172472,485,495,11,4
87449,20170504172472,495,525,2,5
87450,20170504172472,525,530,2,6
87451,20170504172472,530,550,18,7
87452,20170504172472,550,565,2,8
87453,20170504172472,565,570,2,9
87454,20170504172472,570,585,18,10
87455,20170504172472,585,690,15,11
87456,20170504172472,690,720,12,12
87457,20170504172472,720,750,12,13
87458,20170504172472,750,780,11,14
87459,20170504172472,780,800,12,15
87460,20170504172472,800,825,12,16
87461,20170504172472,825,845,2,17
87462,20170504172472,845,865,18,18
87463,20170504172472,865,885,15,19
87464,20170504172472,885,915,2,20
87465,20170504172472,915,945,18,21
87466,20170504172472,945,975,2,22
87467,20170504172472,975,1020,12,23
87468,20170504172472,1020,1035,2,24
87469,20170504172472,1035,1065,11,25
87470,20170504172472,1065,1080,2,26
87471,20170504172472,1080,1110,12,27
87472,20170504172472,1110,1140,15,28
87473,20170504172472,1140,1170,12,29
87474,20170504172472,1170,1185,18,30
87475,20170504172472,1185,1215,14,31
87476,20170504172472,1215,240,18,32
87477,20170504172474,240,540,18,1
87478,20170504172474,540,570,18,2
87479,20170504172474,570,585,11,3
87480,20170504172474,585,595,2,4
87481,20170504172474,595,605,2,5
87482,20170504172474,605,625,2,6
87483,20170504172474,625,640,2,7
87484,20170504172474,640,645,2,8
87485,20170504172474,645,655,2,9
87486,20170504172474,655,715,1,10
87487,20170504172474,715,718,7,11
87488,20170504172474,718,726,11,12
87489,20170504172474,726,729,7,13
87490,20170504172474,729,819,1,14
87491,20170504172474,819,824,2,15
87492,20170504172474,824,827,2,16
87493,20170504172474,827,834,1,17
87494,20170504172474,834,837,2,18
87495,20170504172474,837,838,2,19
87496,20170504172474,838,839,2,20
87497,20170504172474,839,854,16,21
87498,20170504172474,854,859,2,22
87499,20170504172474,859,874,12,23
87500,20170504172474,874,934,2,24
87501,20170504172474,934,935,1,25
87502,20170504172474,935,980,12,26
87503,20170504172474,980,1080,12,27
87504,20170504172474,1080,1090,11,28
87505,20170504172474,1090,1230,12,29
87506,20170504172474,1230,1290,18,30
87507,20170504172474,1290,1300,18,31
87508,20170504172474,1300,480,18,32
87518,20170504172479,240,330,18,1
87519,20170504172479,330,332,2,2
87520,20170504172479,332,347,2,3
87521,20170504172479,347,362,18,4
87522,20170504172479,362,377,12,5
87523,20170504172479,377,382,2,6
87524,20170504172479,382,387,5,7
87525,20170504172479,387,392,2,8
87526,20170504172479,392,410,12,9
87527,20170504172479,410,415,1,10
87528,20170504172479,415,475,5,11
87529,20170504172479,475,510,5,12
87530,20170504172479,510,570,5,13
87531,20170504172479,570,630,5,14
87532,20170504172479,630,645,1,15
87533,20170504172479,645,660,12,16
87534,20170504172479,660,700,5,17
87535,20170504172479,700,825,5,18
87536,20170504172479,825,840,1,19
87537,20170504172479,840,855,12,20
87538,20170504172479,855,900,5,21
87539,20170504172479,900,945,5,22
87540,20170504172479,945,1005,1,23
87541,20170504172479,1005,1065,11,24
87542,20170504172479,1065,1085,1,25
87543,20170504172479,1085,1145,4,26
87544,20170504172479,1145,1165,1,27
87545,20170504172479,1165,1195,11,28
87546,20170504172479,1195,1230,12,29
87547,20170504172479,1230,150,18,30
87548,20170504172479,150,210,12,31
87549,20170504172479,210,212,12,32
87550,20170504172479,212,330,18,33
87694,20170504172510,240,265,3,1
87695,20170504172510,265,375,18,2
87696,20170504172510,375,405,3,3
87697,20170504172510,405,410,3,4
87698,20170504172510,410,445,2,5
87699,20170504172510,445,480,11,6
87700,20170504172510,480,495,18,7
87701,20170504172510,495,515,3,8
87702,20170504172510,515,545,1,9
87703,20170504172510,545,645,14,10
87704,20170504172510,645,675,1,11
87705,20170504172510,675,695,18,12
87706,20170504172510,695,710,3,13
87707,20170504172510,710,750,2,14
87708,20170504172510,750,765,11,15
87709,20170504172510,765,775,2,16
87710,20170504172510,775,820,1,17
87711,20170504172510,820,895,13,18
87712,20170504172510,895,905,1,19
87713,20170504172510,905,935,11,20
87714,20170504172510,935,975,1,21
87715,20170504172510,975,995,3,22
87716,20170504172510,995,1035,2,23
87717,20170504172510,1035,1040,2,24
87718,20170504172510,1040,1080,2,25
87719,20170504172510,1080,1110,3,26
87720,20170504172510,1110,1140,11,27
87721,20170504172510,1140,1155,2,28
87722,20170504172510,1155,1175,12,29
87723,20170504172510,1175,1190,3,30
87724,20170504172510,1190,1275,3,31
87725,20170504172510,1275,0,18,32
87726,20170504172510,0,20,15,33
87727,20170504172510,20,40,14,34
87728,20170504172510,40,210,18,35
87729,20170504172510,210,240,3,36
87896,20170505170500,240,380,18,1
87897,20170505170500,380,410,18,2
87898,20170505170500,410,420,2,3
87899,20170505170500,420,430,2,4
87900,20170505170500,430,460,1,5
87901,20170505170500,460,470,2,6
87902,20170505170500,470,480,18,7
87903,20170505170500,480,615,5,8
87904,20170505170500,615,620,1,9
87905,20170505170500,620,622,7,10
87906,20170505170500,622,629,1,11
87907,20170505170500,629,720,5,12
87908,20170505170500,720,725,1,13
87909,20170505170500,725,727,7,14
87910,20170505170500,727,728,2,15
87911,20170505170500,728,729,2,16
87912,20170505170500,729,730,16,17
87913,20170505170500,730,735,11,18
87914,20170505170500,735,760,11,19
87915,20170505170500,760,765,1,20
87916,20170505170500,765,775,1,21
87917,20170505170500,775,778,18,22
87918,20170505170500,778,779,2,23
87919,20170505170500,779,900,5,24
87920,20170505170500,900,913,13,25
87921,20170505170500,913,914,2,26
87922,20170505170500,914,1020,5,27
87923,20170505170500,1020,1023,1,28
87924,20170505170500,1023,1043,1,29
87925,20170505170500,1043,1053,1,30
87926,20170505170500,1053,1054,1,31
87927,20170505170500,1054,1055,13,32
87928,20170505170500,1055,1062,18,33
87929,20170505170500,1062,1064,18,34
87930,20170505170500,1064,1071,50,35
87931,20170505170500,1071,1161,13,36
87932,20170505170500,1161,1181,18,37
87933,20170505170500,1181,1186,1,38
87934,20170505170500,1186,1201,1,39
87935,20170505170500,1201,1206,7,40
87936,20170505170500,1206,1207,1,41
87937,20170505170500,1207,1219,1,42
87938,20170505170500,1219,1239,11,43
87939,20170505170500,1239,1270,12,44
87940,20170505170500,1270,1280,2,45
87941,20170505170500,1280,1285,2,46
87942,20170505170500,1285,1290,18,47
87943,20170505170500,1290,1305,12,48
87944,20170505170500,1305,380,18,49
88272,20170505170906,240,345,18,1
88273,20170505170906,345,360,11,2
88274,20170505170906,360,420,13,3
88275,20170505170906,420,450,12,4
88276,20170505170906,450,470,18,5
88277,20170505170906,470,500,2,6
88278,20170505170906,500,510,2,7
88279,20170505170906,510,530,1,8
88280,20170505170906,530,532,1,9
88281,20170505170906,532,537,18,10
88282,20170505170906,537,600,13,11
88283,20170505170906,600,615,18,12
88284,20170505170906,615,620,1,13
88285,20170505170906,620,625,1,14
88286,20170505170906,625,635,7,15
88287,20170505170906,635,640,11,16
88288,20170505170906,640,650,15,17
88289,20170505170906,650,652,15,18
88290,20170505170906,652,660,15,19
88291,20170505170906,660,720,15,20
88292,20170505170906,720,723,1,21
88293,20170505170906,723,733,1,22
88294,20170505170906,733,738,12,23
88295,20170505170906,738,753,1,24
88296,20170505170906,753,763,11,25
88297,20170505170906,763,795,2,26
88298,20170505170906,795,825,4,27
88299,20170505170906,825,840,4,28
88300,20170505170906,840,900,16,29
88301,20170505170906,900,945,12,30
88302,20170505170906,945,950,2,31
88303,20170505170906,950,957,2,32
88304,20170505170906,957,960,2,33
88305,20170505170906,960,965,16,34
88306,20170505170906,965,995,2,35
88307,20170505170906,995,1000,2,36
88308,20170505170906,1000,1010,2,37
88309,20170505170906,1010,1015,12,38
88310,20170505170906,1015,1040,16,39
88311,20170505170906,1040,1045,1,40
88312,20170505170906,1045,1055,7,41
88313,20170505170906,1055,1058,1,42
88314,20170505170906,1058,1068,7,43
88315,20170505170906,1068,1070,7,44
88316,20170505170906,1070,1075,1,45
88317,20170505170906,1075,1090,11,46
88318,20170505170906,1090,1095,2,47
88319,20170505170906,1095,1170,12,48
88320,20170505170906,1170,1180,18,49
88321,20170505170906,1180,1290,12,50
88322,20170505170906,1290,1295,2,51
88323,20170505170906,1295,1320,12,52
88324,20170505170906,1320,1325,18,53
88325,20170505170906,1325,1330,12,54
88326,20170505170906,1330,1350,12,55
88327,20170505170906,1350,360,18,56
88495,20170505171035,240,345,18,1
88496,20170505171035,345,360,2,2
88497,20170505171035,360,420,12,3
88498,20170505171035,420,465,13,4
88499,20170505171035,465,485,11,5
88500,20170505171035,485,545,2,6
88501,20170505171035,545,590,18,7
88502,20170505171035,590,620,1,8
88503,20170505171035,620,635,2,9
88504,20170505171035,635,655,1,10
88505,20170505171035,655,715,11,11
88506,20170505171035,715,725,1,12
88507,20170505171035,725,735,4,13
88508,20170505171035,735,745,1,14
88509,20170505171035,745,765,4,15
88510,20170505171035,765,775,1,16
88511,20170505171035,775,835,4,17
88512,20170505171035,835,837,1,18
88513,20170505171035,837,872,7,19
88514,20170505171035,872,892,1,20
88515,20170505171035,892,902,4,21
88516,20170505171035,902,922,1,22
88517,20170505171035,922,932,2,23
88518,20170505171035,932,962,1,24
88519,20170505171035,962,972,4,25
88520,20170505171035,972,974,4,26
88521,20170505171035,974,984,1,27
88522,20170505171035,984,1004,2,28
88523,20170505171035,1004,1034,12,29
88524,20170505171035,1034,1064,2,30
88525,20170505171035,1064,1094,11,31
88526,20170505171035,1094,1104,16,32
88527,20170505171035,1104,1119,16,33
88528,20170505171035,1119,1140,12,34
88529,20170505171035,1140,1150,2,35
88530,20170505171035,1150,1290,12,36
88531,20170505171035,1290,1292,2,37
88532,20170505171035,1292,1297,2,38
88533,20170505171035,1297,1335,12,39
88534,20170505171035,1335,1355,18,40
88535,20170505171035,1355,330,18,41
88536,20170505171038,240,390,18,1
88537,20170505171038,390,435,2,2
88538,20170505171038,435,445,2,3
88539,20170505171038,445,505,11,4
88540,20170505171038,505,565,12,5
88541,20170505171038,565,610,18,6
88542,20170505171038,610,670,2,7
88543,20170505171038,670,685,1,8
88544,20170505171038,685,745,7,9
88545,20170505171038,745,749,1,10
88546,20170505171038,749,759,7,11
88547,20170505171038,759,774,1,12
88548,20170505171038,774,784,9,13
88549,20170505171038,784,789,1,14
88550,20170505171038,789,793,8,15
88551,20170505171038,793,803,1,16
88552,20170505171038,803,818,2,17
88553,20170505171038,818,822,1,18
88554,20170505171038,822,870,12,19
88555,20170505171038,870,874,1,20
88556,20170505171038,874,894,2,21
88557,20170505171038,894,909,2,22
88558,20170505171038,909,929,2,23
88559,20170505171038,929,949,1,24
88560,20170505171038,949,1035,8,25
88561,20170505171038,1035,1055,1,26
88562,20170505171038,1055,1075,2,27
88563,20170505171038,1075,1085,2,28
88564,20170505171038,1085,1145,11,29
88565,20170505171038,1145,1165,1,30
88566,20170505171038,1165,1230,9,31
88567,20170505171038,1230,1260,1,32
88568,20170505171038,1260,1270,2,33
88569,20170505171038,1270,1300,18,34
88570,20170505171038,1300,1335,12,35
88571,20170505171038,1335,390,18,36
88663,20170505171118,240,420,18,1
88664,20170505171118,420,440,18,2
88665,20170505171118,440,455,3,3
88666,20170505171118,455,460,3,4
88667,20170505171118,460,468,1,5
88668,20170505171118,468,478,3,6
88669,20170505171118,478,498,12,7
88670,20170505171118,498,506,1,8
88671,20170505171118,506,511,2,9
88672,20170505171118,511,531,1,10
88673,20170505171118,531,551,3,11
88674,20170505171118,551,571,1,12
88675,20170505171118,571,691,2,13
88676,20170505171118,691,701,1,14
88677,20170505171118,701,716,4,15
88678,20170505171118,716,726,1,16
88679,20170505171118,726,786,7,17
88680,20170505171118,786,791,1,18
88681,20170505171118,791,851,7,19
88682,20170505171118,851,856,1,20
88683,20170505171118,856,866,2,21
88684,20170505171118,866,890,12,22
88685,20170505171118,890,898,1,23
88686,20170505171118,898,910,3,24
88687,20170505171118,910,918,1,25
88688,20170505171118,918,960,12,26
88689,20170505171118,960,990,11,27
88690,20170505171118,990,1080,12,28
88691,20170505171118,1080,1090,2,29
88692,20170505171118,1090,1100,1,30
88693,20170505171118,1100,1105,2,31
88694,20170505171118,1105,1125,2,32
88695,20170505171118,1125,1140,2,33
88696,20170505171118,1140,1160,2,34
88697,20170505171118,1160,1170,1,35
88698,20170505171118,1170,1230,11,36
88699,20170505171118,1230,1240,1,37
88700,20170505171118,1240,1270,12,38
88701,20170505171118,1270,1290,3,39
88702,20170505171118,1290,1320,12,40
88703,20170505171118,1320,1350,2,41
88704,20170505171118,1350,1410,2,42
88705,20170505171118,1410,1430,18,43
88706,20170505171118,1430,0,12,44
88707,20170505171118,0,5,18,45
88708,20170505171118,5,420,18,46
88709,20170505171125,240,330,18,1
88710,20170505171125,330,345,3,2
88711,20170505171125,345,390,18,3
88712,20170505171125,390,420,3,4
88713,20170505171125,420,435,3,5
88714,20170505171125,435,450,3,6
88715,20170505171125,450,465,3,7
88716,20170505171125,465,510,3,8
88717,20170505171125,510,555,2,9
88718,20170505171125,555,570,3,10
88719,20170505171125,570,585,18,11
88720,20170505171125,585,605,1,12
88721,20170505171125,605,625,3,13
88722,20170505171125,625,645,1,14
88723,20170505171125,645,660,3,15
88724,20170505171125,660,750,3,16
88725,20170505171125,750,765,11,17
88726,20170505171125,765,780,3,18
88727,20170505171125,780,855,12,19
88728,20170505171125,855,870,3,20
88729,20170505171125,870,880,2,21
88730,20170505171125,880,895,3,22
88731,20170505171125,895,990,3,23
88732,20170505171125,990,1020,2,24
88733,20170505171125,1020,1050,11,25
88734,20170505171125,1050,1095,3,26
88735,20170505171125,1095,1110,3,27
88736,20170505171125,1110,1140,3,28
88737,20170505171125,1140,1160,3,29
88738,20170505171125,1160,1230,2,30
88739,20170505171125,1230,1250,12,31
88740,20170505171125,1250,1320,2,32
88741,20170505171125,1320,1350,18,33
88742,20170505171125,1350,300,18,34
89068,20170505171450,240,420,18,1
89069,20170505171450,420,440,11,2
89070,20170505171450,440,480,18,3
89071,20170505171450,480,510,2,4
89072,20170505171450,510,530,12,5
89073,20170505171450,530,545,2,6
89074,20170505171450,545,630,12,7
89075,20170505171450,630,750,1,8
89076,20170505171450,750,795,50,9
89077,20170505171450,795,815,1,10
89078,20170505171450,815,820,2,11
89079,20170505171450,820,840,1,12
89080,20170505171450,840,855,11,13
89081,20170505171450,855,885,2,14
89082,20170505171450,885,915,2,15
89083,20170505171450,915,975,16,16
89084,20170505171450,975,980,7,17
89085,20170505171450,980,1020,12,18
89086,20170505171450,1020,1035,1,19
89087,20170505171450,1035,1055,7,20
89088,20170505171450,1055,1060,1,21
89089,20170505171450,1060,1080,7,22
89090,20170505171450,1080,1083,1,23
89091,20170505171450,1083,1088,2,24
89092,20170505171450,1088,1098,1,25
89093,20170505171450,1098,1108,7,26
89094,20170505171450,1108,1123,1,27
89095,20170505171450,1123,1128,18,28
89096,20170505171450,1128,1143,11,29
89097,20170505171450,1143,1380,12,30
89098,20170505171450,1380,420,18,31
89180,20170505171536,240,390,18,1
89181,20170505171536,390,425,13,2
89182,20170505171536,425,485,5,3
89183,20170505171536,485,505,11,4
89184,20170505171536,505,525,18,5
89185,20170505171536,525,585,5,6
89186,20170505171536,585,675,9,7
89187,20170505171536,675,780,5,8
89188,20170505171536,780,790,1,9
89189,20170505171536,790,825,11,10
89190,20170505171536,825,830,1,11
89191,20170505171536,830,845,11,12
89192,20170505171536,845,850,1,13
89193,20170505171536,850,860,1,14
89194,20170505171536,860,1020,5,15
89195,20170505171536,1020,1050,2,16
89196,20170505171536,1050,1060,1,17
89197,20170505171536,1060,1090,13,18
89198,20170505171536,1090,1095,1,19
89199,20170505171536,1095,1100,12,20
89200,20170505171536,1100,1105,1,21
89201,20170505171536,1105,1120,12,22
89202,20170505171536,1120,1125,1,23
89203,20170505171536,1125,1145,1,24
89204,20170505171536,1145,1155,4,25
89205,20170505171536,1155,1175,1,26
89206,20170505171536,1175,1215,5,27
89207,20170505171536,1215,1225,2,28
89208,20170505171536,1225,1255,2,29
89209,20170505171536,1255,1270,11,30
89210,20170505171536,1270,1280,2,31
89211,20170505171536,1280,1290,2,32
89212,20170505171536,1290,1320,18,33
89213,20170505171536,1320,1335,12,34
89214,20170505171536,1335,240,18,35
89236,20170505171555,240,390,18,1
89237,20170505171555,390,395,2,2
89238,20170505171555,395,450,12,3
89239,20170505171555,450,480,14,4
89240,20170505171555,480,510,11,5
89241,20170505171555,510,530,2,6
89242,20170505171555,530,560,2,7
89243,20170505171555,560,575,2,8
89244,20170505171555,575,605,12,9
89245,20170505171555,605,635,2,10
89246,20170505171555,635,650,12,11
89247,20170505171555,650,670,2,12
89248,20170505171555,670,685,12,13
89249,20170505171555,685,700,2,14
89250,20170505171555,700,710,12,15
89251,20170505171555,710,730,2,16
89252,20170505171555,730,735,2,17
89253,20170505171555,735,765,12,18
89254,20170505171555,765,795,2,19
89255,20170505171555,795,815,11,20
89256,20170505171555,815,845,12,21
89257,20170505171555,845,855,1,22
89258,20170505171555,855,885,14,23
89259,20170505171555,885,895,1,24
89260,20170505171555,895,955,12,25
89261,20170505171555,955,975,2,26
89262,20170505171555,975,990,11,27
89263,20170505171555,990,1020,12,28
89264,20170505171555,1020,1022,18,29
89265,20170505171555,1022,1170,12,30
89266,20170505171555,1170,1380,18,31
89267,20170505171555,1380,1390,18,32
89268,20170505171555,1390,10,12,33
89269,20170505171555,10,240,18,34
89456,20170505171773,240,300,18,1
89457,20170505171773,300,305,18,2
89458,20170505171773,305,315,1,3
89459,20170505171773,315,375,13,4
89460,20170505171773,375,385,1,5
89461,20170505171773,385,405,3,6
89462,20170505171773,405,410,3,7
89463,20170505171773,410,415,2,8
89464,20170505171773,415,440,3,9
89465,20170505171773,440,450,1,10
89466,20170505171773,450,452,1,11
89467,20170505171773,452,457,3,12
89468,20170505171773,457,467,3,13
89469,20170505171773,467,477,1,14
89470,20170505171773,477,507,18,15
89471,20170505171773,507,555,1,16
89472,20170505171773,555,630,5,17
89473,20170505171773,630,660,1,18
89474,20170505171773,660,780,7,19
89475,20170505171773,780,785,15,20
89476,20170505171773,785,790,1,21
89477,20170505171773,790,805,7,22
89478,20170505171773,805,807,1,23
89479,20170505171773,807,837,7,24
89480,20170505171773,837,842,1,25
89481,20170505171773,842,847,7,26
89482,20170505171773,847,907,1,27
89483,20170505171773,907,912,1,28
89484,20170505171773,912,917,1,29
89485,20170505171773,917,922,3,30
89486,20170505171773,922,942,1,31
89487,20170505171773,942,962,3,32
89488,20170505171773,962,992,12,33
89489,20170505171773,992,1007,1,34
89490,20170505171773,1007,1052,3,35
89491,20170505171773,1052,1082,3,36
89492,20170505171773,1082,1112,2,37
89493,20170505171773,1112,1142,11,38
89494,20170505171773,1142,1172,3,39
89495,20170505171773,1172,1192,2,40
89496,20170505171773,1192,1207,3,41
89497,20170505171773,1207,1217,2,42
89498,20170505171773,1217,1247,12,43
89499,20170505171773,1247,1290,12,44
89500,20170505171773,1290,1320,18,45
89501,20170505171773,1320,1325,18,46
89502,20170505171773,1325,375,18,47
89575,20170505171838,240,300,18,1
89576,20170505171838,300,320,11,2
89577,20170505171838,320,325,1,3
89578,20170505171838,325,330,11,4
89579,20170505171838,330,375,5,5
89580,20170505171838,375,390,13,6
89581,20170505171838,390,450,5,7
89582,20170505171838,450,465,13,8
89583,20170505171838,465,525,5,9
89584,20170505171838,525,540,13,10
89585,20170505171838,540,660,5,11
89586,20170505171838,660,720,11,12
89587,20170505171838,720,780,5,13
89588,20170505171838,780,785,11,14
89589,20170505171838,785,840,5,15
89590,20170505171838,840,845,12,16
89591,20170505171838,845,1080,5,17
89592,20170505171838,1080,1095,1,18
89593,20170505171838,1095,1110,1,19
89594,20170505171838,1110,1125,9,20
89595,20170505171838,1125,1140,1,21
89596,20170505171838,1140,1150,18,22
89597,20170505171838,1150,1151,1,23
89598,20170505171838,1151,1216,13,24
89599,20170505171838,1216,1217,1,25
89600,20170505171838,1217,1232,18,26
89601,20170505171838,1232,1237,1,27
89602,20170505171838,1237,1257,7,28
89603,20170505171838,1257,1262,1,29
89604,20170505171838,1262,1267,2,30
89605,20170505171838,1267,1282,11,31
89606,20170505171838,1282,1342,16,32
89607,20170505171838,1342,300,18,33
89649,20170505171878,240,360,18,1
89650,20170505171878,360,380,11,2
89651,20170505171878,380,400,12,3
89652,20170505171878,400,420,18,4
89653,20170505171878,420,450,18,5
89654,20170505171878,450,470,1,6
89655,20170505171878,470,485,15,7
89656,20170505171878,485,500,15,8
89657,20170505171878,500,510,15,9
89658,20170505171878,510,570,15,10
89659,20170505171878,570,575,18,11
89660,20170505171878,575,605,14,12
89661,20170505171878,605,625,14,13
89662,20170505171878,625,645,1,14
89663,20170505171878,645,685,2,15
89664,20170505171878,685,705,2,16
89665,20170505171878,705,795,12,17
89666,20170505171878,795,840,11,18
89667,20170505171878,840,850,1,19
89668,20170505171878,850,875,8,20
89669,20170505171878,875,915,8,21
89670,20170505171878,915,925,1,22
89671,20170505171878,925,985,18,23
89672,20170505171878,985,995,18,24
89673,20170505171878,995,1010,1,25
89674,20170505171878,1010,1020,12,26
89675,20170505171878,1020,1045,14,27
89676,20170505171878,1045,1050,14,28
89677,20170505171878,1050,1065,14,29
89678,20170505171878,1065,1090,14,30
89679,20170505171878,1090,1100,1,31
89680,20170505171878,1100,1130,12,32
89681,20170505171878,1130,1170,2,33
89682,20170505171878,1170,1200,11,34
89683,20170505171878,1200,1230,12,35
89684,20170505171878,1230,345,18,36
89801,20170505171958,240,420,18,1
89802,20170505171958,420,435,3,2
89803,20170505171958,435,445,2,3
89804,20170505171958,445,475,18,4
89805,20170505171958,475,515,2,5
89806,20170505171958,515,530,50,6
89807,20170505171958,530,535,1,7
89808,20170505171958,535,537,14,8
89809,20170505171958,537,597,14,9
89810,20170505171958,597,602,1,10
89811,20170505171958,602,642,2,11
89812,20170505171958,642,657,11,12
89813,20170505171958,657,697,18,13
89814,20170505171958,697,742,5,14
89815,20170505171958,742,757,5,15
89816,20170505171958,757,759,1,16
89817,20170505171958,759,789,7,17
89818,20170505171958,789,793,1,18
89819,20170505171958,793,823,7,19
89820,20170505171958,823,828,1,20
89821,20170505171958,828,843,2,21
89822,20170505171958,843,930,12,22
89823,20170505171958,930,940,1,23
89824,20170505171958,940,1050,3,24
89825,20170505171958,1050,1060,1,25
89826,20170505171958,1060,1075,11,26
89827,20170505171958,1075,1090,3,27
89828,20170505171958,1090,1100,2,28
89829,20170505171958,1100,1105,2,29
89830,20170505171958,1105,1200,12,30
89831,20170505171958,1200,1210,18,31
89832,20170505171958,1210,1260,50,32
89833,20170505171958,1260,1050,18,33
89896,20170505172030,240,330,18,1
89897,20170505172030,330,360,12,2
89898,20170505172030,360,390,18,3
89899,20170505172030,390,420,11,4
89900,20170505172030,420,450,1,5
89901,20170505172030,450,540,13,6
89902,20170505172030,540,555,1,7
89903,20170505172030,555,560,2,8
89904,20170505172030,560,615,13,9
89905,20170505172030,615,625,1,10
89906,20170505172030,625,630,1,11
89907,20170505172030,630,650,3,12
89908,20170505172030,650,720,12,13
89909,20170505172030,720,750,1,14
89910,20170505172030,750,780,12,15
89911,20170505172030,780,810,18,16
89912,20170505172030,810,820,7,17
89913,20170505172030,820,830,1,18
89914,20170505172030,830,860,7,19
89915,20170505172030,860,940,1,20
89916,20170505172030,940,950,7,21
89917,20170505172030,950,1020,1,22
89918,20170505172030,1020,1050,12,23
89919,20170505172030,1050,1080,2,24
89920,20170505172030,1080,1140,12,25
89921,20170505172030,1140,1160,11,26
89922,20170505172030,1160,1190,3,27
89923,20170505172030,1190,1205,3,28
89924,20170505172030,1205,1210,3,29
89925,20170505172030,1210,1270,12,30
89926,20170505172030,1270,1285,2,31
89927,20170505172030,1285,1300,18,32
89928,20170505172030,1300,375,18,33
90938,20170604170616,240,420,18,1
90939,20170604170616,420,425,2,2
90940,20170604170616,425,450,18,3
90941,20170604170616,450,455,2,4
90942,20170604170616,455,456,2,5
90943,20170604170616,456,461,2,6
90944,20170604170616,461,545,2,7
90945,20170604170616,545,565,1,8
90946,20170604170616,565,625,8,9
90947,20170604170616,625,630,50,10
90948,20170604170616,630,635,1,11
90949,20170604170616,635,645,7,12
90950,20170604170616,645,665,1,13
90951,20170604170616,665,680,11,14
90952,20170604170616,680,700,12,15
90953,20170604170616,700,715,16,16
90954,20170604170616,715,740,18,17
90955,20170604170616,740,745,1,18
90956,20170604170616,745,755,1,19
90957,20170604170616,755,775,15,20
90958,20170604170616,775,780,1,21
90959,20170604170616,780,945,15,22
90960,20170604170616,945,955,15,23
90961,20170604170616,955,1140,15,24
90962,20170604170616,1140,1200,15,25
90963,20170604170616,1200,1210,15,26
90964,20170604170616,1210,1220,1,27
90965,20170604170616,1220,1225,2,28
90966,20170604170616,1225,1230,12,29
90967,20170604170616,1230,1235,2,30
90968,20170604170616,1235,1240,18,31
90969,20170604170616,1240,1250,2,32
90970,20170604170616,1250,1260,2,33
90971,20170604170616,1260,360,18,34
91440,20170604171022,240,510,18,1
91441,20170604171022,510,540,18,2
91442,20170604171022,540,545,1,3
91443,20170604171022,545,660,14,4
91444,20170604171022,660,665,1,5
91445,20170604171022,665,685,11,6
91446,20170604171022,685,705,12,7
91447,20170604171022,705,715,1,8
91448,20170604171022,715,735,12,9
91449,20170604171022,735,795,12,10
91450,20170604171022,795,800,1,11
91451,20170604171022,800,860,7,12
91452,20170604171022,860,865,1,13
91453,20170604171022,865,875,2,14
91454,20170604171022,875,885,2,15
91455,20170604171022,885,1005,18,16
91456,20170604171022,1005,1065,12,17
91457,20170604171022,1065,1110,2,18
91458,20170604171022,1110,1170,11,19
91459,20170604171022,1170,1175,1,20
91460,20170604171022,1175,1215,13,21
91461,20170604171022,1215,1220,1,22
91462,20170604171022,1220,1230,12,23
91463,20170604171022,1230,1235,1,24
91464,20170604171022,1235,1245,7,25
91465,20170604171022,1245,1250,1,26
91466,20170604171022,1250,1265,11,27
91467,20170604171022,1265,1345,12,28
91468,20170604171022,1345,0,12,29
91469,20170604171022,0,10,18,30
91470,20170604171022,10,570,18,31
91513,20170604171118,240,420,18,1
91514,20170604171118,420,430,2,2
91515,20170604171118,430,440,2,3
91516,20170604171118,440,455,2,4
91517,20170604171118,455,485,2,5
91518,20170604171118,485,505,14,6
91519,20170604171118,505,525,2,7
91520,20170604171118,525,540,11,8
91521,20170604171118,540,570,18,9
91522,20170604171118,570,615,1,10
91523,20170604171118,615,720,14,11
91524,20170604171118,720,735,12,12
91525,20170604171118,735,765,1,13
91526,20170604171118,765,795,7,14
91527,20170604171118,795,800,12,15
